Susceptible,Infected,Recovered,1st_Vaccination_Dose,2nd_Vaccination_Dose,3rd_Vaccination_Dose,4th_Vaccination_Dose
1.113172583208506,3490.297561528679,33200.283698857005,30.21386725797616,224.90064414169322,1457.8539191950267,2687.333916435724
1.1131744060887172,3426.7684821768353,32597.29163544295,29.228012366518232,218.92744771517684,1430.9744160060034,2651.616067249715
1.113176212705374,3364.396263383768,32005.24213546324,28.274647678950295,213.11146849293414,1404.577076391488,2616.3433215136106
1.113178008225496,3303.159825427324,31423.93689126261,27.352702538512872,207.44861953067843,1378.6536196830639,2581.5107141456783
1.1131797993489323,3243.038472377208,30853.181175209178,26.461141354034183,201.93491802372048,1353.1958971400513,2547.1133239977453
1.1131815880655513,3184.011886499176,30292.783787829187,25.598962884893314,196.56648340500146,1328.1958902959007,2513.1462736447456
1.1131833692334046,3126.0601199999123,29742.556982090548,24.765198691632758,191.33953412252967,1303.6457090020826,2479.6047292767716
1.113185099990491,3069.163589469369,29202.316411700125,23.95891241329045,186.25038573952168,1279.5375897860015,2446.48390048898
1.1131868070648427,3013.3030678491878,28671.881058338004,23.179198328251527,181.29544787881682,1255.8638939275456,2413.7790401604107
1.1131885249175575,2958.4596795991993,28151.07318617813,22.425180823709496,176.47122265376387,1232.617105915136,2381.485444219389
1.1131902316812339,2904.6148931025887,27639.718271575835,21.696013037552408,171.77430174649447,1209.789831556051,2349.5984515117416
1.1131919245282533,2851.750514580479,27137.644947536224,20.990876005487678,167.20136430362575,1187.3747962806513,2318.1134436017064
1.1131936045007367,2799.8486817804983,26644.684945353507,20.308977710109435,162.74917467601531,1165.364843409839,2287.0258445846853
1.1131952724414087,2748.891858498688,26160.67304399059,19.649552285959448,158.41458048710328,1143.7529326240974,2256.3311209107924
1.1131969284831837,2698.8628285637947,25685.447014530262,19.01185914710683,154.1945105143838,1122.5321382829172,2226.024781190054
1.1131985727285942,2649.7446896692154,25218.847563212308,18.395182105057852,150.08597253005217,1101.6956476891128,2196.1023759857812
1.1132002053551837,2601.520847405093,24760.718276289255,17.798828531121682,146.08605122766014,1081.2367593925048,2166.5594976055727
1.113201826578946,2554.1750103667323,24310.905574809163,17.222128680940912,142.19190653411806,1061.1488817876932,2137.3917799234755
1.1132034365424068,2507.691184680064,23869.258663982408,16.664434955658642,138.40077173855747,1041.4255315262956,2108.594898170513
1.1132050354546768,2462.053667297698,23435.62947119721,16.125120986306687,134.70995119013756,1022.0603315841644,2080.1645686842526
1.1132066235493001,2417.2470401847454,23009.872592218813,15.603580866492338,131.11681832960244,1003.0470095563006,2052.0965486752334
1.113208200870823,2373.2561672965717,22591.845263175408,15.099228783149902,127.61881469797187,984.3793967383333,2024.386636086616
1.1132097677314996,2330.066188764302,22181.407306739286,14.611498261797486,124.21344798257084,966.05142640748,1997.0306693516434
1.1132113242817878,2287.6625159949317,21778.421086736675,14.139841548795225,120.89829039029969,948.0571323535509,1970.0245271770748
1.113212870643079,2246.0308265924764,21382.75146109397,13.683728978363899,117.67097697015113,930.3906473483252,1943.3641283133973
1.1132144070038343,2205.157058815128,20994.265730489045,13.242648278842424,114.5292037798716,913.0462014780023,1917.0454313052462
1.1132159335685095,2165.027407326016,20612.833598934172,12.81610407291717,111.47072651652124,896.0181208292971,1891.0644342778742
1.1132174505285086,2125.628318047426,20238.327126088603,12.403617243657088,108.4933588258202,879.3008259301346,1865.4171746983939
1.1132189580003315,2086.946484195623,19870.62069042394,12.004724501020114,105.59497106248945,862.8888304866666,1840.0997291522956
1.1132204561744599,2048.9688416027725,19509.590945827582,11.61897783338936,102.77348878656888,846.7767399340829,1815.1082131048222
1.1132219452245806,2011.6825642287604,19155.11677995573,11.245943987655727,100.02689132740632,830.9592500393609,1790.4387806681386
1.11322342535595,1975.0750599218156,18807.079274846797,10.885204008566985,97.35321046453245,815.4311455465376,1766.0876243567247
1.1132248967048681,1939.1339660238625,18465.36166611554,10.53635274565067,94.75052904239936,800.1872987896425,1742.0509748448483
1.1132263594222824,1903.8471452030835,18129.849304236992,10.198998399145587,92.21697967249527,785.2226683622513,1718.3251007266065
1.1132278136431775,1869.2026812492702,17800.429615475612,9.872762066519272,89.75074343041703,770.5322977693849,1694.9063082689515
1.1132292595550208,1835.1888752076197,17476.992065928476,9.557277344678587,87.35004868224735,756.1113141655424,1671.7909411676999
1.1132306973942587,1801.794241138803,17159.428122135774,9.252189867345676,85.01316976367085,741.9549270016452,1648.9753803034569
1.11323212726507,1769.0075027731914,16847.631219880164,8.957157009723057,82.73842602814464,728.0584268749654,1626.456043485383
1.1132335493075223,1736.8175889331549,16541.496721710042,8.671847359605012,80.52418038256926,714.4171841030987,1604.2293852145867
1.1132349637019336,1705.2136306819589,16240.921890268044,8.39594051632418,78.36883854438342,701.0266476832776,1582.2918964163134
1.1132363705941517,1674.184956746908,15945.805845821342,8.129126561389908,76.2708475751618,687.8823438678008,1560.6401042059558
1.1132377701786282,1643.721090713681,15656.04954001162,7.871105862013768,74.22869515497425,674.9798751368846,1539.2705716192181
1.1132391626362819,1613.8117467302438,15371.55571595409,7.621588596733234,72.24090823426182,662.3149188353003,1518.1798973732325
1.1132405480870113,1584.4468266919002,15092.228881912106,7.380294550051507,70.30605229702759,649.8832261507479,1497.36471560043
1.113241926671897,1555.6164162211787,14817.97527392197,7.146952691351833,68.42273013009107,637.6806208107428,1476.8216956026786
1.1132432985020766,1527.3107818311444,14548.70282927569,6.921300961109787,66.5895810719702,625.7029980611242,1456.5475415887697
1.1132446637380204,1499.5203672361479,14284.321152180368,6.703085908366903,64.8052799174331,613.9463234408081,1436.5389924227597
1.1132460226200949,1472.235790363519,14024.741485852403,6.492062449136528,63.06853610357785,602.4066317256369,1416.7928213642722
1.1132473753425147,1445.4478401191002,13769.876682353797,6.287993579789843,61.3780927949915,591.0800258153057,1397.30583581192
1.113248722146802,1419.147473115789,13519.64117208593,6.090650087637977,59.73272595699751,579.9626756078732,1378.0748770466328
1.1132500630296356,1393.325810993922,13273.950938728818,5.899810353087534,58.131243657295904,569.0508170277623,1359.0968199707297
1.1132513979751522,1367.9741368211405,13032.72348571208,5.715260007825786,56.57248501114521,558.340750816525,1340.3685728537773
1.1132527270585943,1343.0838928490116,12795.877815176105,5.536791803553299,55.05531964998937,547.8288416755097,1321.8870770697192
1.1132540502988661,1318.6466768983955,12563.33439430401,5.364205269067548,53.57864666230799,537.511517051376,1303.6493068420625
1.1132553683778001,1294.6542402008336,12335.015135073154,5.19730658899162,52.14139409144168,527.3852663046057,1285.652268982316
1.1132566818926997,1271.0984839733974,12110.843362325511,5.035908290971818,50.742517950291635,517.446639543105,1267.8930026334594
1.113257991284929,1247.9714572460907,11890.743793386788,4.879829119504952,49.38100171054105,507.6922467898315,1250.368579009783
1.1132592966289412,1225.2653536904945,11674.642508480681,4.7288937615893465,48.05585541434217,498.11875688355406,1233.0761011393213
1.1132605964331272,1202.9725093562733,11462.46692950429,4.582932704845909,46.76611512658736,488.72289662423753,1216.0127036048607
